ticket_id,user_id,created_at,category
T16373,16373,2024-01-05,billing
T16387,16387,2024-01-14,product
T16394,16394,2024-03-28,technical
T16400,16400,2024-01-25,product
T16405,16405,2024-03-28,product
T16410,16410,2024-02-01,product
T16443,16443,2024-02-06,billing
T16448,16448,2024-02-06,billing
T16453,16453,2024-03-19,billing
T16455,16455,2024-03-11,technical
T16457,16457,2024-01-03,technical
T16461,16461,2024-03-20,product
T16465,16465,2024-03-19,billing
T16466,16466,2024-03-05,billing
T16469,16469,2024-01-04,technical
T16476,16476,2024-02-28,technical
T16484,16484,2024-02-03,billing
T16489,16489,2024-01-12,billing
T16500,16500,2024-01-05,technical
T16505,16505,2024-03-08,technical
T16508,16508,2024-01-15,billing
T16527,16527,2024-03-10,product
T16529,16529,2024-03-24,product
T16546,16546,2024-02-05,product
T16561,16561,2024-02-20,product
T16568,16568,2024-02-01,billing
T16570,16570,2024-02-04,product
T16585,16585,2024-02-12,product
T16589,16589,2024-01-10,technical
T16601,16601,2024-02-01,product
T16614,16614,2024-02-05,technical
T16616,16616,2024-02-23,technical
T16622,16622,2024-03-03,billing
T16628,16628,2024-01-05,billing
T16636,16636,2024-01-14,billing
T16648,16648,2024-01-18,billing
T16650,16650,2024-01-03,technical
T16652,16652,2024-02-29,billing
T16678,16678,2024-01-26,technical
T16691,16691,2024-01-22,billing
T16698,16698,2024-03-15,product
T16724,16724,2024-03-28,product
T16745,16745,2024-02-22,technical
T16747,16747,2024-02-15,product
T16755,16755,2024-03-11,product
T16764,16764,2024-02-23,technical
T16773,16773,2024-01-06,product
T16774,16774,2024-03-09,product
T16796,16796,2024-01-14,product
T16815,16815,2024-03-08,billing
T16816,16816,2024-02-12,technical
T16818,16818,2024-02-15,billing
T16822,16822,2024-01-29,product
T16827,16827,2024-03-01,product
T16829,16829,2024-03-08,billing
T16833,16833,2024-02-02,product
T16839,16839,2024-01-14,technical
T16877,16877,2024-01-21,technical
T16901,16901,2024-01-03,technical
T16916,16916,2024-01-19,product
T16928,16928,2024-01-07,technical
T16953,16953,2024-03-03,technical
T16972,16972,2024-02-24,product
T16984,16984,2024-01-02,billing
T16988,16988,2024-02-25,billing
T16990,16990,2024-01-11,product
T17006,17006,2024-01-04,technical
T17022,17022,2024-02-15,billing
T17034,17034,2024-01-08,billing
T17041,17041,2024-03-25,billing
T17066,17066,2024-03-17,product
T17073,17073,2024-01-13,billing
T17089,17089,2024-02-04,billing
T17093,17093,2024-03-11,product
T17106,17106,2024-03-04,product
T17107,17107,2024-01-12,product
T17122,17122,2024-01-27,billing
T17150,17150,2024-01-28,billing
T17169,17169,2024-02-15,product
T17177,17177,2024-01-31,technical
T17178,17178,2024-02-23,product
T17196,17196,2024-02-23,billing
T17210,17210,2024-02-26,billing
T17216,17216,2024-03-26,product
T17218,17218,2024-01-27,technical
T17235,17235,2024-02-05,technical
T17236,17236,2024-02-09,billing
T17245,17245,2024-01-11,technical
T17252,17252,2024-01-06,technical
T17254,17254,2024-02-03,technical
T17263,17263,2024-01-27,product
T17266,17266,2024-03-14,billing
T17267,17267,2024-02-19,product
T17269,17269,2024-03-28,technical
T17270,17270,2024-01-05,billing
T17276,17276,2024-01-23,product
T17280,17280,2024-01-12,billing
T17297,17297,2024-02-09,product
T17315,17315,2024-03-13,billing
T17318,17318,2024-01-10,product
T17323,17323,2024-02-25,technical
T17325,17325,2024-03-02,product
T17331,17331,2024-02-05,technical
T17334,17334,2024-03-11,product
T17335,17335,2024-01-20,technical
T17336,17336,2024-02-23,technical
T17351,17351,2024-02-19,product
T17363,17363,2024-03-16,product
T17368,17368,2024-02-08,billing
T17370,17370,2024-02-22,product
T17371,17371,2024-03-29,billing
T17372,17372,2024-01-26,product
T17375,17375,2024-01-13,billing
T17390,17390,2024-02-01,technical
T17412,17412,2024-02-07,product
T17415,17415,2024-02-20,technical
T17416,17416,2024-02-12,product
T17423,17423,2024-01-12,billing
T17432,17432,2024-02-16,product
T17436,17436,2024-01-27,billing
T17442,17442,2024-01-14,billing
T17446,17446,2024-01-23,product
T17466,17466,2024-02-27,technical
T17472,17472,2024-01-20,product
T17491,17491,2024-02-18,technical
T17494,17494,2024-02-22,billing
T17495,17495,2024-03-12,product
T17501,17501,2024-02-08,product
T17511,17511,2024-01-10,technical
T17513,17513,2024-01-08,product
T17515,17515,2024-01-28,billing
T17534,17534,2024-03-19,product
T17539,17539,2024-03-02,billing
T17550,17550,2024-02-27,billing
T17586,17586,2024-01-19,technical
T17598,17598,2024-02-26,technical
T17605,17605,2024-01-09,billing
T17606,17606,2024-03-23,technical
T17616,17616,2024-03-19,technical
T17620,17620,2024-01-13,billing
T17636,17636,2024-01-17,product
T17642,17642,2024-01-25,product
T17644,17644,2024-02-24,technical
T17649,17649,2024-01-23,technical
T17660,17660,2024-02-23,billing
T17684,17684,2024-01-10,billing
T17698,17698,2024-02-16,billing
T17718,17718,2024-02-08,billing
T17720,17720,2024-02-04,product
T17721,17721,2024-03-11,billing
T17724,17724,2024-01-24,billing
T17738,17738,2024-02-14,technical
T17739,17739,2024-01-15,billing
T17747,17747,2024-03-05,technical
T17748,17748,2024-03-17,billing
T17759,17759,2024-03-16,billing
T17767,17767,2024-03-26,technical
T17775,17775,2024-01-05,product
T17778,17778,2024-02-01,product
T17782,17782,2024-03-14,technical
T17785,17785,2024-02-06,technical
T17798,17798,2024-02-19,product
T17811,17811,2024-03-03,technical
T17818,17818,2024-02-18,technical
T17832,17832,2024-03-07,technical
T17838,17838,2024-01-12,technical
T17845,17845,2024-01-04,technical
T17855,17855,2024-01-23,product
T17866,17866,2024-01-04,technical
T17867,17867,2024-01-26,product
T17874,17874,2024-01-24,billing
T17884,17884,2024-03-28,product
T17893,17893,2024-01-14,billing
T17899,17899,2024-03-11,product
T17900,17900,2024-01-27,product
T17921,17921,2024-01-22,technical
T17928,17928,2024-03-25,product
T17930,17930,2024-03-16,product
T17934,17934,2024-02-14,technical
T17935,17935,2024-02-25,billing
T17936,17936,2024-01-09,product
T17943,17943,2024-03-26,technical
T17948,17948,2024-02-18,billing
T17960,17960,2024-02-29,product
T17976,17976,2024-01-03,product
T17978,17978,2024-02-06,product
T17991,17991,2024-03-20,billing
T18005,18005,2024-02-11,billing
T18018,18018,2024-03-30,product
T18027,18027,2024-03-22,product
T18032,18032,2024-02-29,billing
T18044,18044,2024-03-18,technical
T18061,18061,2024-03-20,billing
T18063,18063,2024-03-06,technical
T18074,18074,2024-03-15,technical
T18080,18080,2024-01-17,technical
T18086,18086,2024-03-25,product
T18094,18094,2024-02-17,product
T18097,18097,2024-02-13,technical
T18120,18120,2024-01-25,technical
T18138,18138,2024-03-08,technical
T18165,18165,2024-01-16,billing
T18181,18181,2024-03-26,product
T18218,18218,2024-02-17,technical
T18236,18236,2024-03-20,technical
T18254,18254,2024-03-03,billing
T18263,18263,2024-02-07,product
T18277,18277,2024-02-05,technical
T18278,18278,2024-02-06,product
T18287,18287,2024-03-08,technical
T18291,18291,2024-02-15,billing
T18295,18295,2024-01-30,billing
T18298,18298,2024-02-05,product
T18308,18308,2024-02-19,billing
T18312,18312,2024-03-30,product
T18342,18342,2024-02-03,technical
T18346,18346,2024-01-07,billing
T18352,18352,2024-02-07,technical
T18361,18361,2024-01-25,technical
T18382,18382,2024-02-04,billing
T18388,18388,2024-01-15,billing
T18399,18399,2024-02-12,billing
T18408,18408,2024-03-26,technical
T18410,18410,2024-01-17,product
T18413,18413,2024-02-25,product
T18417,18417,2024-02-15,technical
T18437,18437,2024-03-30,technical
T18446,18446,2024-01-21,technical
T18447,18447,2024-02-06,billing
T18452,18452,2024-03-27,product
T18465,18465,2024-02-03,product
T18466,18466,2024-01-07,product
T18486,18486,2024-01-08,product
T18514,18514,2024-01-10,product
T18523,18523,2024-02-28,product
T18543,18543,2024-01-06,technical
T18545,18545,2024-02-12,technical
T18569,18569,2024-03-09,billing
T18605,18605,2024-03-24,technical
T18609,18609,2024-02-21,technical
T18615,18615,2024-02-14,product
T18627,18627,2024-02-05,billing
T18638,18638,2024-01-08,product
T18641,18641,2024-02-25,billing
T18651,18651,2024-03-14,technical
T18664,18664,2024-03-04,technical
T18672,18672,2024-01-10,product
T18687,18687,2024-02-10,product
T18706,18706,2024-03-10,product
T18717,18717,2024-01-20,technical
T18727,18727,2024-03-23,technical
T18730,18730,2024-01-12,technical
T18734,18734,2024-03-26,billing
T18740,18740,2024-02-21,product
T18753,18753,2024-03-14,billing
T18761,18761,2024-02-16,technical
T18768,18768,2024-03-28,technical
T18778,18778,2024-01-19,billing
T18784,18784,2024-03-03,product
T18794,18794,2024-03-03,product
T18795,18795,2024-02-01,technical
T18824,18824,2024-02-26,technical
T18834,18834,2024-03-25,technical
T18843,18843,2024-02-07,product
T18851,18851,2024-01-24,billing
T18870,18870,2024-01-27,technical
T18879,18879,2024-03-25,technical
T18882,18882,2024-02-23,billing
T18884,18884,2024-03-05,product
T18911,18911,2024-01-06,technical
T18934,18934,2024-01-05,product
T18939,18939,2024-03-29,technical
T18943,18943,2024-03-28,product
T18948,18948,2024-03-30,billing
T18966,18966,2024-01-12,technical
T18977,18977,2024-01-29,technical
T18992,18992,2024-02-09,technical
T19002,19002,2024-01-23,technical
T19015,19015,2024-03-22,technical
T19025,19025,2024-01-22,billing
T19034,19034,2024-03-19,technical
T19052,19052,2024-03-19,technical
T19079,19079,2024-03-21,product
T19093,19093,2024-02-24,technical
T19104,19104,2024-02-20,product
T19105,19105,2024-02-29,billing
T19112,19112,2024-02-22,product
T19114,19114,2024-01-23,product
T19118,19118,2024-01-28,billing
T19122,19122,2024-01-31,billing
T19128,19128,2024-01-26,product
T19138,19138,2024-03-25,product
T19146,19146,2024-01-26,billing
T19147,19147,2024-01-25,billing
T19148,19148,2024-01-16,billing
T19153,19153,2024-02-17,billing
T19156,19156,2024-03-11,billing
T19158,19158,2024-02-06,product
T19182,19182,2024-01-15,billing
T19187,19187,2024-01-30,technical
T19190,19190,2024-02-26,technical
T19195,19195,2024-03-03,technical
T19197,19197,2024-02-18,technical
T19206,19206,2024-02-25,billing
T19243,19243,2024-01-24,technical
T19253,19253,2024-01-17,product
T19258,19258,2024-02-01,technical
T19261,19261,2024-03-18,billing
T19273,19273,2024-02-25,technical
T19280,19280,2024-03-30,product
T19303,19303,2024-03-22,billing
T19305,19305,2024-02-28,billing
T19308,19308,2024-03-04,billing
T19317,19317,2024-01-10,technical
T19324,19324,2024-01-19,technical
T19328,19328,2024-02-23,billing
T19336,19336,2024-03-28,technical
T19340,19340,2024-03-18,product
T19345,19345,2024-03-04,billing
T19351,19351,2024-02-09,product
T19352,19352,2024-03-10,product
T19355,19355,2024-03-05,technical
T19387,19387,2024-01-13,technical
T19389,19389,2024-03-11,billing
T19402,19402,2024-03-03,product
T19406,19406,2024-03-16,technical
T19407,19407,2024-03-05,product
T19411,19411,2024-03-05,technical
T19421,19421,2024-02-24,product
T19436,19436,2024-03-05,billing
T19466,19466,2024-02-27,technical
T19482,19482,2024-01-05,billing
T19485,19485,2024-03-14,product
T19549,19549,2024-03-19,product
T19555,19555,2024-01-21,billing
T19576,19576,2024-03-20,product
T19583,19583,2024-03-09,technical
T19591,19591,2024-03-10,technical
T19608,19608,2024-01-23,product
T19619,19619,2024-02-14,product
T19621,19621,2024-02-20,product
T19633,19633,2024-01-21,product
T19635,19635,2024-02-22,technical
T19636,19636,2024-02-26,technical
T19646,19646,2024-01-07,product
T19650,19650,2024-01-17,billing
T19655,19655,2024-01-17,billing
T19657,19657,2024-03-30,technical
T19670,19670,2024-02-12,billing
T19674,19674,2024-01-09,product
T19697,19697,2024-01-05,billing
T19701,19701,2024-02-11,technical
T19707,19707,2024-02-29,product
T19720,19720,2024-03-08,product
T19721,19721,2024-02-10,technical
T19729,19729,2024-02-04,billing
T19745,19745,2024-03-14,technical
T19758,19758,2024-03-18,technical
T19765,19765,2024-02-29,billing
T19774,19774,2024-02-19,product
T19781,19781,2024-02-13,billing
T19786,19786,2024-02-24,billing
T19791,19791,2024-02-23,product
T19832,19832,2024-02-02,product
T19836,19836,2024-01-09,technical
T19843,19843,2024-02-20,billing
T19853,19853,2024-03-01,product
T19869,19869,2024-02-13,billing
T19879,19879,2024-01-23,billing
T19893,19893,2024-02-19,product
T19908,19908,2024-03-01,product
T19916,19916,2024-03-29,billing
T19929,19929,2024-01-30,product
T19932,19932,2024-01-14,billing
T19938,19938,2024-01-06,product
T19950,19950,2024-01-26,technical
T19974,19974,2024-02-09,product
T20003,20003,2024-01-23,billing
T20006,20006,2024-01-25,product
T20011,20011,2024-03-04,billing
T20014,20014,2024-01-12,product
T20017,20017,2024-03-13,billing
T20022,20022,2024-03-27,billing
T20024,20024,2024-02-26,product
T20030,20030,2024-02-10,billing
T20034,20034,2024-02-02,technical
T20035,20035,2024-01-27,technical
T20037,20037,2024-03-09,product
T20043,20043,2024-01-29,billing
T20046,20046,2024-02-15,billing
T20068,20068,2024-01-03,billing
T20081,20081,2024-02-21,product
T20088,20088,2024-01-10,product
T20093,20093,2024-03-19,technical
T20101,20101,2024-03-21,billing
T20126,20126,2024-02-26,technical
T20147,20147,2024-02-05,product
T20148,20148,2024-01-08,product
T20154,20154,2024-03-13,technical
T20157,20157,2024-03-08,billing
T20182,20182,2024-01-08,billing
T20183,20183,2024-01-21,billing
T20189,20189,2024-01-29,product
T20193,20193,2024-02-08,billing
T20194,20194,2024-01-03,billing
T20209,20209,2024-02-20,technical
T20214,20214,2024-02-04,technical
T20215,20215,2024-01-29,technical
T20221,20221,2024-03-22,technical
T20225,20225,2024-02-21,product
T20250,20250,2024-03-27,billing
T20265,20265,2024-01-07,product
T20285,20285,2024-03-22,billing
T20290,20290,2024-03-02,product
T20333,20333,2024-03-22,billing
T20336,20336,2024-03-08,billing
T20347,20347,2024-01-08,billing
T20350,20350,2024-01-19,product
T20360,20360,2024-01-31,technical
T20363,20363,2024-02-25,technical
T20365,20365,2024-03-13,product
T20369,20369,2024-03-19,billing
T20372,20372,2024-03-03,billing
T20375,20375,2024-02-08,product
T20384,20384,2024-03-18,technical
T20399,20399,2024-01-19,technical
T20414,20414,2024-02-28,billing
T20416,20416,2024-03-08,technical
T20436,20436,2024-02-22,technical
T20451,20451,2024-02-01,technical
T20465,20465,2024-01-16,billing
T20473,20473,2024-02-04,technical
T20487,20487,2024-01-03,billing
T20494,20494,2024-03-11,product
T20503,20503,2024-03-05,product
T20516,20516,2024-02-03,billing
T20523,20523,2024-01-10,technical
T20524,20524,2024-01-24,product
T20530,20530,2024-03-13,billing
T20543,20543,2024-01-27,technical
T20553,20553,2024-02-20,product
T20568,20568,2024-02-02,billing
T20581,20581,2024-03-01,technical
T20582,20582,2024-03-21,technical
T20600,20600,2024-02-15,billing
T20618,20618,2024-01-11,technical
T20637,20637,2024-02-27,product
T20642,20642,2024-03-25,billing
T20647,20647,2024-03-09,technical
T20654,20654,2024-01-03,technical
T20659,20659,2024-02-15,technical
T20676,20676,2024-02-24,technical
T20686,20686,2024-01-05,technical
T20698,20698,2024-03-26,billing
T20700,20700,2024-03-12,product
T20701,20701,2024-02-04,product
T20710,20710,2024-02-02,billing
T20719,20719,2024-01-12,technical
T20740,20740,2024-01-05,product
T20741,20741,2024-01-03,product
T20743,20743,2024-02-06,product
T20752,20752,2024-03-03,technical
T20755,20755,2024-01-02,billing
T20762,20762,2024-02-01,product
T20763,20763,2024-01-22,billing
T20771,20771,2024-02-01,product
T20782,20782,2024-01-04,billing
T20789,20789,2024-01-15,technical
T20793,20793,2024-02-07,technical
T20795,20795,2024-01-11,technical
T20803,20803,2024-03-10,billing
T20807,20807,2024-01-15,technical
T20812,20812,2024-01-09,technical
T20820,20820,2024-03-07,product
T20837,20837,2024-01-06,billing
T20843,20843,2024-01-30,billing
T20844,20844,2024-03-09,product
T20845,20845,2024-03-10,technical
T20852,20852,2024-01-22,product
T20855,20855,2024-02-22,technical
T20860,20860,2024-01-22,billing
T20864,20864,2024-01-23,technical
T20866,20866,2024-03-06,product
T20868,20868,2024-02-15,technical
T20874,20874,2024-02-25,product
T20878,20878,2024-02-23,technical
T20882,20882,2024-02-25,billing
T20887,20887,2024-01-05,billing
T20889,20889,2024-02-07,billing
T20893,20893,2024-02-22,technical
T20895,20895,2024-02-22,product
T20928,20928,2024-02-08,billing
T20930,20930,2024-03-02,product
T20936,20936,2024-01-08,billing
T20958,20958,2024-01-30,billing
T20999,20999,2024-03-11,billing
T21010,21010,2024-02-26,billing
T21027,21027,2024-01-03,product
T21035,21035,2024-03-03,product
T21038,21038,2024-03-20,technical
T21039,21039,2024-03-25,product
T21052,21052,2024-03-09,technical
T21057,21057,2024-03-13,product
T21059,21059,2024-02-27,product
T21081,21081,2024-03-08,billing
T21083,21083,2024-02-21,technical
T21090,21090,2024-03-29,billing
T21091,21091,2024-02-23,product
T21093,21093,2024-02-21,product
T21124,21124,2024-02-07,billing
T21130,21130,2024-02-20,technical
T21137,21137,2024-01-24,product
T21153,21153,2024-01-16,product
T21155,21155,2024-03-15,billing
T21176,21176,2024-02-20,product
T21188,21188,2024-02-17,product
T21190,21190,2024-02-08,product
T21191,21191,2024-01-30,technical
T21202,21202,2024-03-23,product
T21213,21213,2024-01-13,product
T21215,21215,2024-01-14,product
T21226,21226,2024-01-22,billing
T21234,21234,2024-02-16,product
T21237,21237,2024-02-17,technical
T21238,21238,2024-03-12,product
T21248,21248,2024-02-06,product
T21254,21254,2024-01-16,technical
T21258,21258,2024-02-02,product
T21284,21284,2024-03-29,billing
T21287,21287,2024-03-17,technical
T21290,21290,2024-02-29,product
T21292,21292,2024-01-05,billing
T21307,21307,2024-03-26,product
T21311,21311,2024-03-16,technical
T21330,21330,2024-02-19,billing
T21340,21340,2024-01-15,technical
T21341,21341,2024-01-18,product
T21346,21346,2024-03-22,product
T21360,21360,2024-01-26,billing
T21370,21370,2024-03-20,billing
T21378,21378,2024-01-16,product
T21380,21380,2024-02-06,technical
T21383,21383,2024-03-20,product
T21388,21388,2024-03-22,product
T21395,21395,2024-02-23,product
T21396,21396,2024-02-17,technical
T21405,21405,2024-02-19,technical
T21406,21406,2024-01-15,product
T21407,21407,2024-02-27,billing
T21423,21423,2024-02-15,technical
T21436,21436,2024-03-09,product
T21443,21443,2024-01-09,product
T21459,21459,2024-02-07,product
T21470,21470,2024-01-13,billing
T21472,21472,2024-02-10,technical
T21486,21486,2024-02-09,product
T21488,21488,2024-02-26,technical
T21499,21499,2024-03-04,product
T21507,21507,2024-01-08,product
T21513,21513,2024-01-19,technical
T21518,21518,2024-02-22,billing
T21527,21527,2024-03-22,billing
T21529,21529,2024-02-03,technical
T21532,21532,2024-02-09,technical
T21534,21534,2024-02-13,product
T21538,21538,2024-03-27,product
T21544,21544,2024-03-07,technical
T21560,21560,2024-03-15,technical
T21587,21587,2024-01-23,technical
T21592,21592,2024-03-27,billing
T21599,21599,2024-02-17,billing
T21612,21612,2024-03-26,billing
T21624,21624,2024-02-09,technical
T21628,21628,2024-02-13,technical
T21633,21633,2024-03-23,product
T21635,21635,2024-03-30,billing
T21637,21637,2024-01-09,billing
T21641,21641,2024-01-08,billing
T21646,21646,2024-03-12,billing
T21651,21651,2024-03-18,technical
T21653,21653,2024-01-30,product
T21663,21663,2024-02-12,product
T21671,21671,2024-03-17,product
T21698,21698,2024-02-20,technical
T21706,21706,2024-03-18,billing
T21726,21726,2024-02-18,technical
T21744,21744,2024-01-05,billing
T21749,21749,2024-01-27,technical
T21753,21753,2024-02-25,product
T21754,21754,2024-03-07,product
T21770,21770,2024-01-10,product
T21784,21784,2024-03-25,product
T21792,21792,2024-02-08,billing
T21793,21793,2024-02-04,technical
T21800,21800,2024-03-01,billing
T21803,21803,2024-02-02,technical
T21808,21808,2024-03-08,product
T21812,21812,2024-01-25,product
T21824,21824,2024-03-22,product
T21828,21828,2024-03-10,technical
T21833,21833,2024-03-19,product
T21835,21835,2024-01-11,billing
T21844,21844,2024-03-23,billing
T21850,21850,2024-02-27,billing
T21853,21853,2024-01-25,technical
T21858,21858,2024-03-29,billing
T21868,21868,2024-02-16,product
T21890,21890,2024-03-06,technical
T21898,21898,2024-03-23,product
T21921,21921,2024-03-25,technical
T21929,21929,2024-01-27,billing
T21930,21930,2024-03-06,product
T21941,21941,2024-02-23,product
T21956,21956,2024-01-27,technical
T21960,21960,2024-03-24,product
T21966,21966,2024-01-08,billing
T21975,21975,2024-03-13,technical
T21976,21976,2024-01-04,product
T21992,21992,2024-02-09,technical
T21993,21993,2024-02-21,product
T22005,22005,2024-01-27,billing
T22009,22009,2024-01-29,billing
T22033,22033,2024-01-16,billing
T22043,22043,2024-03-25,billing
T22051,22051,2024-01-06,product
T22057,22057,2024-02-15,billing
T22059,22059,2024-01-07,technical
T22078,22078,2024-03-08,product
T22091,22091,2024-02-21,billing
T22105,22105,2024-02-29,technical
T22126,22126,2024-02-12,product
T22127,22127,2024-02-11,technical
T22136,22136,2024-01-02,product
T22152,22152,2024-03-04,technical
T22155,22155,2024-02-21,billing
T22175,22175,2024-03-15,technical
T22198,22198,2024-02-18,technical
T22201,22201,2024-02-26,product
T22228,22228,2024-03-15,product
T22238,22238,2024-01-21,billing
T22255,22255,2024-01-27,technical
T22259,22259,2024-03-15,technical
T22261,22261,2024-01-16,technical
T22265,22265,2024-03-14,technical
T22267,22267,2024-02-03,billing
T22274,22274,2024-01-23,product
T22347,22347,2024-02-24,technical
T22349,22349,2024-01-31,billing
T22355,22355,2024-03-26,billing
T22356,22356,2024-01-14,billing
T22363,22363,2024-03-30,billing
T22378,22378,2024-01-05,billing
T22388,22388,2024-01-07,product
T22389,22389,2024-01-16,billing
T22392,22392,2024-01-24,product
T22395,22395,2024-03-20,technical
T22401,22401,2024-02-03,technical
T22405,22405,2024-03-22,product
T22407,22407,2024-02-01,product
T22419,22419,2024-03-07,technical
T22440,22440,2024-03-23,billing
T22441,22441,2024-03-05,technical
T22446,22446,2024-01-12,billing
T22456,22456,2024-01-10,billing
T22466,22466,2024-02-13,product
T22486,22486,2024-03-09,product
T22500,22500,2024-03-30,technical
T22501,22501,2024-02-23,technical
T22511,22511,2024-02-25,product
T22525,22525,2024-01-10,technical
T22540,22540,2024-01-12,product
T22549,22549,2024-03-24,product
T22560,22560,2024-02-28,technical
T22561,22561,2024-01-15,billing
T22566,22566,2024-02-11,billing
T22570,22570,2024-01-29,product
T22571,22571,2024-01-27,technical
T22577,22577,2024-02-05,billing
T22586,22586,2024-03-21,product
T22598,22598,2024-02-16,product
T22633,22633,2024-01-06,technical
T22641,22641,2024-03-28,technical
T22651,22651,2024-01-10,product
T22654,22654,2024-01-09,billing
T22656,22656,2024-03-03,technical
T22658,22658,2024-02-18,technical
T22661,22661,2024-03-20,technical
T22682,22682,2024-03-29,billing
T22695,22695,2024-02-23,billing
T22702,22702,2024-03-01,product
T22703,22703,2024-03-26,technical
T22735,22735,2024-01-29,billing
T22755,22755,2024-02-25,billing
T22793,22793,2024-01-12,technical
T22798,22798,2024-01-30,billing
T22799,22799,2024-01-15,product
T22804,22804,2024-02-19,billing
T22805,22805,2024-02-13,billing
T22820,22820,2024-03-29,product
T22846,22846,2024-01-16,technical
T22854,22854,2024-01-27,billing
T22855,22855,2024-02-26,product
T22868,22868,2024-03-17,technical
T22873,22873,2024-03-09,product
T22878,22878,2024-03-14,billing
T22888,22888,2024-01-09,product
T22896,22896,2024-03-17,billing
T22911,22911,2024-03-10,technical
T22923,22923,2024-03-25,technical
T22935,22935,2024-02-28,product
T22941,22941,2024-03-01,billing
T22950,22950,2024-01-03,technical
T22975,22975,2024-01-17,product
T22992,22992,2024-01-03,technical
T22996,22996,2024-03-18,technical
T23000,23000,2024-01-18,billing
T23002,23002,2024-02-20,technical
T23006,23006,2024-03-16,technical
T23011,23011,2024-01-04,billing
T23013,23013,2024-01-22,technical
T23043,23043,2024-01-26,technical
T23067,23067,2024-02-12,billing
T23069,23069,2024-03-14,billing
T23084,23084,2024-01-20,technical
T23106,23106,2024-03-21,technical
T23110,23110,2024-01-07,technical
T23114,23114,2024-02-02,technical
T23121,23121,2024-01-07,product
T23130,23130,2024-03-20,technical
T23131,23131,2024-02-15,billing
T23140,23140,2024-02-08,billing
T23144,23144,2024-01-19,billing
T23151,23151,2024-03-29,billing
T23160,23160,2024-03-04,technical
T23164,23164,2024-03-18,technical
T23192,23192,2024-02-22,product
T23215,23215,2024-02-18,technical
T23240,23240,2024-03-07,billing
T23253,23253,2024-01-18,technical
T23258,23258,2024-02-07,product
T23275,23275,2024-03-30,technical
T23276,23276,2024-02-26,technical
T23282,23282,2024-03-14,billing
T23284,23284,2024-03-10,product
T23298,23298,2024-02-26,technical
T23301,23301,2024-03-15,technical
T23309,23309,2024-03-12,product
T23310,23310,2024-02-15,technical
T23321,23321,2024-02-17,product
T23345,23345,2024-01-04,product
T23349,23349,2024-03-05,billing
T23350,23350,2024-01-22,technical
T23355,23355,2024-03-06,product
T23361,23361,2024-02-03,product
T23365,23365,2024-01-05,product
T23404,23404,2024-01-26,billing
T23412,23412,2024-01-30,technical
T23416,23416,2024-02-02,billing
T23441,23441,2024-03-02,billing
T23460,23460,2024-03-13,product
T23465,23465,2024-01-29,product
T23469,23469,2024-01-18,product
T23480,23480,2024-01-21,product
T23481,23481,2024-01-20,billing
T23487,23487,2024-03-21,product
T23518,23518,2024-03-27,technical
T23538,23538,2024-03-27,billing
T23540,23540,2024-01-14,product
T23541,23541,2024-01-23,technical
T23551,23551,2024-03-29,product
T23555,23555,2024-01-26,technical
T23556,23556,2024-01-30,product
T23572,23572,2024-01-29,product
T23585,23585,2024-02-19,billing
T23588,23588,2024-01-23,product
T23596,23596,2024-01-03,technical
T23597,23597,2024-02-14,technical
T23601,23601,2024-01-31,billing
T23606,23606,2024-03-20,product
T23609,23609,2024-03-02,billing
T23615,23615,2024-01-25,product
T23619,23619,2024-01-25,billing
T23620,23620,2024-01-19,product
T23635,23635,2024-01-09,product
T23663,23663,2024-03-09,billing
T23671,23671,2024-02-29,billing
T23678,23678,2024-02-23,billing
T23679,23679,2024-03-20,billing
T23687,23687,2024-01-29,product
T23696,23696,2024-02-10,product
T23698,23698,2024-03-21,technical
T23700,23700,2024-02-02,product
T23701,23701,2024-02-27,billing
T23721,23721,2024-03-21,billing
T23722,23722,2024-02-27,product
T23749,23749,2024-02-02,technical
T23752,23752,2024-01-13,technical
T23756,23756,2024-01-19,product
T23771,23771,2024-01-27,billing
T23772,23772,2024-03-20,billing
T23783,23783,2024-03-29,product
T23784,23784,2024-03-13,technical
T23791,23791,2024-01-10,product
T23801,23801,2024-01-16,product
T23813,23813,2024-01-03,product
T23815,23815,2024-02-19,product
T23818,23818,2024-02-12,billing
T23824,23824,2024-02-01,billing
T23825,23825,2024-03-03,product
T23838,23838,2024-01-02,technical
T23842,23842,2024-02-23,product
T23844,23844,2024-03-11,billing
T23845,23845,2024-02-12,billing
T23850,23850,2024-03-21,technical
T23860,23860,2024-02-15,product
T23862,23862,2024-03-25,billing
T23872,23872,2024-02-12,billing
T23876,23876,2024-02-23,product
T23878,23878,2024-02-26,product
T23881,23881,2024-03-12,technical
T23902,23902,2024-01-28,technical
T23907,23907,2024-01-03,technical
T23933,23933,2024-03-05,product
T23937,23937,2024-03-07,product
T23966,23966,2024-02-18,technical
T24014,24014,2024-03-30,billing
T24024,24024,2024-01-13,billing
T24025,24025,2024-03-28,product
T24028,24028,2024-02-28,billing
T24032,24032,2024-02-09,product
T24036,24036,2024-01-15,technical
T24046,24046,2024-03-30,product
T24064,24064,2024-02-18,product
T24092,24092,2024-02-25,product
T24104,24104,2024-01-15,billing
T24105,24105,2024-03-21,product
T24109,24109,2024-03-09,billing
T24119,24119,2024-01-04,technical
T24120,24120,2024-03-04,technical
T24123,24123,2024-02-07,billing
