experiment_id,user_id,variant,assigned_at,segment,country,channel,did_convert,orders_count,total_revenue,avg_order_value,refund_count,ticket_count
pricing_discount_v1,27499,control,2024-01-03,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27500,control,2024-01-05,Enterprise,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,27501,treatment,2024-01-03,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27502,treatment,2024-01-04,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,27503,treatment,2024-01-06,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27504,treatment,2024-01-02,SMB,US,Social,1,1,44.1,44.1,0,0
pricing_discount_v1,27505,treatment,2024-01-05,SMB,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,27506,treatment,2024-01-05,Mid-Market,DE,Referral,0,0,0.0,,0,1
pricing_discount_v1,27507,treatment,2024-01-01,SMB,IN,Referral,0,0,0.0,,0,1
pricing_discount_v1,27508,control,2024-01-04,SMB,DE,Direct,0,0,0.0,,0,0
pricing_discount_v1,27509,control,2024-01-05,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27510,treatment,2024-01-02,Enterprise,US,Direct,1,1,44.1,44.1,0,0
pricing_discount_v1,27511,treatment,2024-01-02,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27512,treatment,2024-01-07,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27513,control,2024-01-05,SMB,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,27514,treatment,2024-01-05,Enterprise,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27515,treatment,2024-01-07,SMB,IN,Direct,1,1,44.1,44.1,0,0
pricing_discount_v1,27516,control,2024-01-05,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27517,treatment,2024-01-01,Enterprise,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27518,treatment,2024-01-07,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,27519,control,2024-01-02,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27520,control,2024-01-01,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27521,control,2024-01-05,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27522,treatment,2024-01-04,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27523,treatment,2024-01-06,SMB,IN,Referral,1,1,89.1,89.1,0,0
pricing_discount_v1,27524,control,2024-01-06,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27525,control,2024-01-05,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27526,control,2024-01-01,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27527,control,2024-01-03,Mid-Market,UK,Direct,1,1,49.0,49.0,0,0
pricing_discount_v1,27528,treatment,2024-01-05,Enterprise,US,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,27529,control,2024-01-02,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27530,control,2024-01-04,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27531,treatment,2024-01-06,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27532,treatment,2024-01-02,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27533,treatment,2024-01-07,SMB,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,27534,treatment,2024-01-05,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27535,treatment,2024-01-06,Mid-Market,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27536,control,2024-01-02,Mid-Market,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,27537,control,2024-01-07,Enterprise,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27538,treatment,2024-01-04,Enterprise,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27539,control,2024-01-02,SMB,DE,Social,0,0,0.0,,0,1
pricing_discount_v1,27540,control,2024-01-06,SMB,DE,Direct,0,0,0.0,,0,0
pricing_discount_v1,27541,control,2024-01-01,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27542,treatment,2024-01-06,Mid-Market,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27543,treatment,2024-01-02,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27544,control,2024-01-01,Mid-Market,IN,Social,0,0,0.0,,0,1
pricing_discount_v1,27545,treatment,2024-01-05,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27546,treatment,2024-01-03,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,27547,treatment,2024-01-06,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27548,treatment,2024-01-06,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27549,treatment,2024-01-02,Enterprise,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,27550,control,2024-01-02,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27551,treatment,2024-01-04,SMB,US,Referral,1,1,89.1,89.1,0,0
pricing_discount_v1,27552,treatment,2024-01-01,Enterprise,US,Referral,1,1,44.1,44.1,0,0
pricing_discount_v1,27553,control,2024-01-04,Enterprise,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27554,control,2024-01-05,Mid-Market,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,27555,treatment,2024-01-01,Enterprise,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27556,control,2024-01-02,SMB,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,27557,control,2024-01-03,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27558,control,2024-01-04,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27559,treatment,2024-01-01,SMB,UK,Referral,1,1,269.1,269.1,0,0
pricing_discount_v1,27560,treatment,2024-01-03,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27561,control,2024-01-07,Mid-Market,UK,Organic,1,1,99.0,99.0,0,0
pricing_discount_v1,27562,control,2024-01-01,SMB,US,Social,0,0,0.0,,0,1
pricing_discount_v1,27563,treatment,2024-01-07,SMB,AU,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27564,control,2024-01-03,Mid-Market,AU,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27565,treatment,2024-01-01,Mid-Market,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27566,treatment,2024-01-06,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27567,treatment,2024-01-01,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27568,treatment,2024-01-01,SMB,IN,Direct,1,1,89.1,89.1,0,0
pricing_discount_v1,27569,control,2024-01-07,SMB,US,Organic,1,1,49.0,49.0,0,0
pricing_discount_v1,27570,control,2024-01-06,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27571,control,2024-01-06,Mid-Market,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27572,control,2024-01-05,SMB,IN,Referral,0,0,0.0,,0,1
pricing_discount_v1,27573,treatment,2024-01-04,SMB,IN,Social,0,0,0.0,,0,1
pricing_discount_v1,27574,treatment,2024-01-05,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27575,treatment,2024-01-04,SMB,DE,Direct,0,0,0.0,,0,0
pricing_discount_v1,27576,treatment,2024-01-01,SMB,US,Social,0,0,0.0,,0,1
pricing_discount_v1,27577,treatment,2024-01-07,Mid-Market,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27578,treatment,2024-01-04,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27579,control,2024-01-02,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,27580,control,2024-01-04,Mid-Market,AU,Referral,0,0,0.0,,0,0
pricing_discount_v1,27581,treatment,2024-01-06,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,27582,control,2024-01-07,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27583,treatment,2024-01-03,SMB,AU,Organic,1,1,44.1,44.1,0,0
pricing_discount_v1,27584,treatment,2024-01-02,SMB,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,27585,treatment,2024-01-04,SMB,US,Referral,1,1,269.1,269.1,0,0
pricing_discount_v1,27586,treatment,2024-01-06,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27587,treatment,2024-01-01,SMB,IN,Organic,0,0,0.0,,0,1
pricing_discount_v1,27588,control,2024-01-03,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27589,control,2024-01-04,SMB,DE,Referral,1,1,299.0,299.0,0,0
pricing_discount_v1,27590,treatment,2024-01-05,Mid-Market,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,27591,control,2024-01-03,Enterprise,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27592,treatment,2024-01-05,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27593,treatment,2024-01-03,SMB,US,Organic,1,1,44.1,44.1,0,0
pricing_discount_v1,27594,control,2024-01-05,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27595,treatment,2024-01-06,Mid-Market,DE,Direct,1,1,269.1,269.1,0,0
pricing_discount_v1,27596,treatment,2024-01-07,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,27597,control,2024-01-04,SMB,US,Direct,0,0,0.0,,0,1
pricing_discount_v1,27598,treatment,2024-01-06,SMB,AU,Organic,1,1,44.1,44.1,0,0
pricing_discount_v1,27599,control,2024-01-01,Mid-Market,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27600,treatment,2024-01-07,Mid-Market,IN,Social,1,1,269.1,269.1,0,1
pricing_discount_v1,27601,treatment,2024-01-01,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27602,treatment,2024-01-01,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27603,treatment,2024-01-06,SMB,US,Direct,1,1,44.1,44.1,0,0
pricing_discount_v1,27604,control,2024-01-01,SMB,US,Direct,1,1,49.0,49.0,0,1
pricing_discount_v1,27605,control,2024-01-06,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27606,treatment,2024-01-06,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27607,treatment,2024-01-01,Mid-Market,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,27608,treatment,2024-01-03,Mid-Market,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,27609,treatment,2024-01-05,SMB,US,Social,0,0,0.0,,0,1
pricing_discount_v1,27610,control,2024-01-05,Mid-Market,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27611,treatment,2024-01-02,Mid-Market,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27612,treatment,2024-01-03,SMB,IN,Referral,1,1,269.1,269.1,0,0
pricing_discount_v1,27613,treatment,2024-01-07,Mid-Market,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27614,treatment,2024-01-06,Mid-Market,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,27615,treatment,2024-01-02,Enterprise,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27616,treatment,2024-01-02,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27617,control,2024-01-04,SMB,US,Organic,1,1,299.0,299.0,0,0
pricing_discount_v1,27618,control,2024-01-05,Mid-Market,US,Direct,0,0,0.0,,0,1
pricing_discount_v1,27619,treatment,2024-01-01,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27620,treatment,2024-01-02,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27621,treatment,2024-01-07,SMB,US,Referral,1,1,89.1,89.1,0,0
pricing_discount_v1,27622,treatment,2024-01-04,SMB,US,Organic,0,0,0.0,,0,1
pricing_discount_v1,27623,treatment,2024-01-07,SMB,AU,Referral,0,0,0.0,,0,0
pricing_discount_v1,27624,treatment,2024-01-01,Mid-Market,IN,Paid Search,1,1,44.1,44.1,0,0
pricing_discount_v1,27625,control,2024-01-06,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27626,control,2024-01-05,SMB,UK,Organic,0,0,0.0,,0,1
pricing_discount_v1,27627,treatment,2024-01-03,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27628,control,2024-01-05,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27629,control,2024-01-04,Mid-Market,UK,Social,1,1,99.0,99.0,0,0
pricing_discount_v1,27630,control,2024-01-05,Mid-Market,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27631,control,2024-01-02,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,27632,treatment,2024-01-04,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27633,control,2024-01-03,Mid-Market,DE,Referral,1,1,299.0,299.0,0,0
pricing_discount_v1,27634,treatment,2024-01-07,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27635,control,2024-01-02,Mid-Market,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,27636,control,2024-01-05,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27637,control,2024-01-06,Mid-Market,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,27638,treatment,2024-01-03,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27639,treatment,2024-01-04,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27640,control,2024-01-03,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27641,treatment,2024-01-06,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27642,treatment,2024-01-07,SMB,IN,Social,1,1,44.1,44.1,0,0
pricing_discount_v1,27643,treatment,2024-01-07,SMB,DE,Direct,0,0,0.0,,0,0
pricing_discount_v1,27644,control,2024-01-02,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27645,treatment,2024-01-01,SMB,DE,Social,0,0,0.0,,0,1
pricing_discount_v1,27646,control,2024-01-02,Mid-Market,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27647,treatment,2024-01-04,Enterprise,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27648,treatment,2024-01-02,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,27649,treatment,2024-01-07,SMB,IN,Paid Search,1,1,89.1,89.1,0,0
pricing_discount_v1,27650,treatment,2024-01-01,SMB,US,Social,1,1,269.1,269.1,0,1
pricing_discount_v1,27651,control,2024-01-03,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27652,treatment,2024-01-06,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27653,control,2024-01-05,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27654,control,2024-01-04,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27655,treatment,2024-01-02,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27656,control,2024-01-07,SMB,US,Social,1,1,99.0,99.0,0,0
pricing_discount_v1,27657,treatment,2024-01-04,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27658,treatment,2024-01-07,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,27659,control,2024-01-06,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27660,control,2024-01-07,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27661,control,2024-01-07,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27662,treatment,2024-01-05,Mid-Market,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,27663,control,2024-01-04,Mid-Market,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27664,treatment,2024-01-05,SMB,US,Paid Search,1,1,89.1,89.1,0,0
pricing_discount_v1,27665,treatment,2024-01-04,SMB,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,27666,control,2024-01-04,SMB,AU,Social,0,0,0.0,,0,0
pricing_discount_v1,27667,treatment,2024-01-03,SMB,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27668,treatment,2024-01-05,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27669,control,2024-01-02,SMB,UK,Social,0,0,0.0,,0,1
pricing_discount_v1,27670,control,2024-01-05,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27671,control,2024-01-02,Mid-Market,US,Referral,1,1,299.0,299.0,0,0
pricing_discount_v1,27672,treatment,2024-01-01,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27673,treatment,2024-01-05,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27674,control,2024-01-06,Enterprise,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27675,control,2024-01-03,SMB,AU,Referral,1,1,299.0,299.0,0,0
pricing_discount_v1,27676,treatment,2024-01-04,SMB,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,27677,control,2024-01-07,Mid-Market,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27678,control,2024-01-03,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27679,treatment,2024-01-01,SMB,US,Referral,0,0,0.0,,0,1
pricing_discount_v1,27680,control,2024-01-02,Enterprise,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27681,control,2024-01-07,Mid-Market,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27682,treatment,2024-01-03,Mid-Market,UK,Referral,0,0,0.0,,0,1
pricing_discount_v1,27683,control,2024-01-06,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27684,treatment,2024-01-04,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27685,control,2024-01-04,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27686,control,2024-01-01,Mid-Market,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,27687,treatment,2024-01-02,Mid-Market,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27688,treatment,2024-01-02,SMB,AU,Organic,0,0,0.0,,0,1
pricing_discount_v1,27689,treatment,2024-01-02,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27690,treatment,2024-01-05,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27691,treatment,2024-01-04,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27692,control,2024-01-05,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27693,treatment,2024-01-02,Mid-Market,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,27694,treatment,2024-01-01,SMB,IN,Paid Search,1,1,44.1,44.1,0,0
pricing_discount_v1,27695,treatment,2024-01-07,SMB,DE,Organic,1,1,44.1,44.1,0,0
pricing_discount_v1,27696,treatment,2024-01-05,Mid-Market,IN,Direct,1,1,269.1,269.1,0,0
pricing_discount_v1,27697,treatment,2024-01-07,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27698,control,2024-01-02,SMB,AU,Social,0,0,0.0,,0,0
pricing_discount_v1,27699,treatment,2024-01-05,Mid-Market,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27700,treatment,2024-01-03,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27701,treatment,2024-01-05,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27702,treatment,2024-01-02,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27703,control,2024-01-06,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27704,treatment,2024-01-01,Mid-Market,DE,Social,1,1,44.1,44.1,0,0
pricing_discount_v1,27705,control,2024-01-06,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27706,control,2024-01-05,SMB,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27707,control,2024-01-02,Mid-Market,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27708,control,2024-01-01,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27709,control,2024-01-06,Mid-Market,AU,Organic,0,0,0.0,,0,1
pricing_discount_v1,27710,control,2024-01-02,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27711,control,2024-01-01,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27712,control,2024-01-03,Mid-Market,DE,Paid Search,1,1,99.0,99.0,0,0
pricing_discount_v1,27713,treatment,2024-01-03,Enterprise,UK,Paid Search,1,1,44.1,44.1,1,0
pricing_discount_v1,27714,control,2024-01-05,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27715,control,2024-01-03,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27716,treatment,2024-01-05,SMB,IN,Referral,0,0,0.0,,0,1
pricing_discount_v1,27717,treatment,2024-01-03,SMB,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,27718,treatment,2024-01-07,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27719,treatment,2024-01-06,SMB,UK,Organic,1,1,44.1,44.1,0,0
pricing_discount_v1,27720,treatment,2024-01-05,SMB,US,Paid Search,1,1,269.1,269.1,0,0
pricing_discount_v1,27721,treatment,2024-01-03,SMB,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,27722,treatment,2024-01-07,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27723,treatment,2024-01-05,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27724,treatment,2024-01-06,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,27725,control,2024-01-06,SMB,IN,Social,0,0,0.0,,0,1
pricing_discount_v1,27726,treatment,2024-01-03,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27727,treatment,2024-01-03,SMB,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,27728,control,2024-01-03,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27729,control,2024-01-01,SMB,DE,Organic,0,0,0.0,,0,1
pricing_discount_v1,27730,control,2024-01-06,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27731,control,2024-01-01,Mid-Market,IN,Referral,1,1,99.0,99.0,0,0
pricing_discount_v1,27732,treatment,2024-01-01,Mid-Market,UK,Paid Search,1,1,89.1,89.1,0,0
pricing_discount_v1,27733,treatment,2024-01-07,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27734,treatment,2024-01-03,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27735,control,2024-01-07,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27736,treatment,2024-01-05,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,27737,treatment,2024-01-05,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27738,treatment,2024-01-07,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27739,treatment,2024-01-04,Mid-Market,US,Organic,0,0,0.0,,0,1
pricing_discount_v1,27740,treatment,2024-01-02,Enterprise,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27741,treatment,2024-01-05,Enterprise,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,27742,control,2024-01-02,Mid-Market,AU,Referral,0,0,0.0,,0,0
pricing_discount_v1,27743,control,2024-01-07,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27744,treatment,2024-01-04,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27745,treatment,2024-01-05,SMB,US,Organic,1,1,89.1,89.1,0,0
pricing_discount_v1,27746,treatment,2024-01-05,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27747,treatment,2024-01-04,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27748,treatment,2024-01-05,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27749,control,2024-01-02,Mid-Market,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,27750,treatment,2024-01-06,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27751,treatment,2024-01-05,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27752,treatment,2024-01-06,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27753,control,2024-01-03,SMB,DE,Organic,1,1,99.0,99.0,0,0
pricing_discount_v1,27754,treatment,2024-01-07,Mid-Market,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,27755,treatment,2024-01-07,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27756,control,2024-01-04,SMB,US,Referral,0,0,0.0,,0,1
pricing_discount_v1,27757,treatment,2024-01-01,Mid-Market,US,Referral,1,1,44.1,44.1,1,0
pricing_discount_v1,27758,treatment,2024-01-04,SMB,US,Organic,1,1,44.1,44.1,0,0
pricing_discount_v1,27759,control,2024-01-04,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27760,control,2024-01-04,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27761,control,2024-01-04,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27762,control,2024-01-06,Mid-Market,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,27763,treatment,2024-01-06,SMB,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,27764,control,2024-01-02,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27765,treatment,2024-01-05,Mid-Market,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,27766,treatment,2024-01-02,SMB,AU,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,27767,treatment,2024-01-02,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,27768,treatment,2024-01-01,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27769,treatment,2024-01-04,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,27770,control,2024-01-04,SMB,US,Referral,1,1,99.0,99.0,0,0
pricing_discount_v1,27771,control,2024-01-05,Mid-Market,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,27772,control,2024-01-02,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,27773,treatment,2024-01-06,Mid-Market,US,Social,0,0,0.0,,0,1
pricing_discount_v1,27774,control,2024-01-02,Mid-Market,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,27775,treatment,2024-01-05,Mid-Market,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,27776,control,2024-01-03,SMB,AU,Social,1,1,49.0,49.0,0,0
pricing_discount_v1,27777,control,2024-01-01,Mid-Market,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,27778,treatment,2024-01-05,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27779,control,2024-01-01,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27780,control,2024-01-02,Mid-Market,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,27781,treatment,2024-01-02,SMB,US,Referral,1,1,269.1,269.1,0,0
pricing_discount_v1,27782,treatment,2024-01-04,SMB,AU,Referral,1,1,269.1,269.1,0,0
pricing_discount_v1,27783,control,2024-01-06,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,27784,control,2024-01-03,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,27785,control,2024-01-03,Enterprise,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,27786,control,2024-01-04,Enterprise,IN,Organic,0,0,0.0,,0,0
