user_id,signup_date,country,segment,channel
22209,2023-12-06,DE,SMB,Organic
22210,2023-12-03,UK,SMB,Organic
22211,2023-11-30,US,Mid-Market,Organic
22212,2023-11-20,US,SMB,Paid Search
22213,2023-11-10,US,Enterprise,Paid Search
22214,2023-12-16,UK,Enterprise,Social
22215,2023-12-24,IN,SMB,Social
22216,2023-12-28,IN,SMB,Social
22217,2023-11-05,IN,Mid-Market,Direct
22218,2023-12-16,US,SMB,Paid Search
22219,2023-12-15,US,Mid-Market,Direct
22220,2023-12-28,US,SMB,Social
22221,2023-11-17,IN,SMB,Organic
22222,2023-12-16,DE,Mid-Market,Referral
22223,2023-11-05,US,SMB,Direct
22224,2023-12-09,US,Enterprise,Paid Search
22225,2023-11-23,US,SMB,Referral
22226,2023-12-18,AU,Enterprise,Referral
22227,2023-12-23,US,SMB,Referral
22228,2023-11-23,UK,Mid-Market,Referral
22229,2023-12-03,US,Enterprise,Direct
22230,2023-11-09,UK,SMB,Paid Search
22231,2023-11-27,AU,SMB,Paid Search
22232,2023-11-23,US,SMB,Paid Search
22233,2023-11-12,US,SMB,Social
22234,2023-12-25,US,SMB,Social
22235,2023-11-10,US,Mid-Market,Direct
22236,2023-12-10,IN,Mid-Market,Referral
22237,2023-12-25,US,SMB,Direct
22238,2023-12-26,DE,SMB,Paid Search
22239,2023-12-19,DE,SMB,Direct
22240,2023-11-12,US,Mid-Market,Organic
22241,2023-12-21,DE,SMB,Paid Search
22242,2023-11-18,UK,SMB,Organic
22243,2023-12-27,US,SMB,Social
22244,2023-12-14,US,SMB,Organic
22245,2023-12-19,UK,Mid-Market,Referral
22246,2023-11-07,US,Mid-Market,Organic
22247,2023-12-06,UK,SMB,Direct
22248,2023-12-21,DE,Mid-Market,Social
22249,2023-12-23,US,SMB,Direct
22250,2023-11-03,DE,SMB,Direct
22251,2023-12-28,IN,SMB,Organic
22252,2023-11-04,US,Mid-Market,Referral
22253,2023-12-08,US,SMB,Paid Search
22254,2023-12-13,US,SMB,Paid Search
22255,2023-11-08,UK,SMB,Organic
22256,2023-11-04,DE,SMB,Referral
22257,2023-12-19,US,SMB,Paid Search
22258,2023-11-25,US,SMB,Social
22259,2023-11-08,IN,SMB,Referral
22260,2023-12-17,DE,Mid-Market,Social
22261,2023-12-22,UK,SMB,Paid Search
22262,2023-12-07,UK,SMB,Direct
22263,2023-11-11,US,SMB,Paid Search
22264,2023-11-02,US,SMB,Social
22265,2023-12-14,US,SMB,Organic
22266,2023-12-05,IN,Mid-Market,Social
22267,2023-12-11,DE,SMB,Paid Search
22268,2023-12-20,IN,SMB,Referral
22269,2023-11-28,DE,SMB,Direct
22270,2023-11-09,UK,Enterprise,Direct
22271,2023-12-28,US,Mid-Market,Paid Search
22272,2023-12-04,US,SMB,Organic
22273,2023-12-08,IN,Mid-Market,Organic
22274,2023-12-28,DE,SMB,Direct
22275,2023-12-27,UK,SMB,Paid Search
22276,2023-12-06,US,SMB,Direct
22277,2023-11-19,DE,Enterprise,Organic
22278,2023-12-31,DE,Mid-Market,Social
22279,2023-12-12,DE,Enterprise,Direct
22280,2023-11-26,US,Mid-Market,Paid Search
22281,2023-12-05,US,SMB,Direct
22282,2023-11-26,US,SMB,Organic
22283,2023-12-25,IN,Enterprise,Paid Search
22284,2023-11-30,AU,SMB,Referral
22285,2023-12-21,UK,SMB,Direct
22286,2023-12-22,DE,SMB,Direct
22287,2023-12-21,US,SMB,Social
22288,2023-12-15,US,SMB,Organic
22289,2023-12-23,US,Mid-Market,Organic
22290,2023-11-25,IN,SMB,Paid Search
22291,2023-11-08,US,SMB,Social
22292,2023-12-22,IN,SMB,Paid Search
22293,2023-12-01,UK,Mid-Market,Direct
22294,2023-11-09,IN,SMB,Direct
22295,2023-11-08,IN,SMB,Direct
22296,2023-11-11,IN,Mid-Market,Social
22297,2023-12-17,UK,Mid-Market,Social
22298,2023-12-14,IN,SMB,Social
22299,2023-11-14,DE,SMB,Referral
22300,2023-12-22,US,SMB,Referral
22301,2023-11-18,US,Mid-Market,Direct
22302,2023-12-19,AU,SMB,Direct
22303,2023-12-01,IN,SMB,Referral
22304,2023-12-15,US,Mid-Market,Paid Search
22305,2023-11-24,US,SMB,Referral
22306,2023-11-22,US,Mid-Market,Referral
22307,2023-12-22,US,SMB,Direct
22308,2023-11-04,AU,Mid-Market,Referral
22309,2023-12-30,UK,SMB,Referral
22310,2023-12-10,US,SMB,Direct
22311,2023-11-27,US,Mid-Market,Social
22312,2023-12-09,IN,SMB,Direct
22313,2023-11-09,AU,Enterprise,Paid Search
22314,2023-12-02,US,SMB,Referral
22315,2023-12-31,DE,Mid-Market,Organic
22316,2023-11-16,AU,SMB,Referral
22317,2023-12-15,UK,SMB,Social
22318,2023-11-28,UK,Mid-Market,Paid Search
22319,2023-12-11,UK,SMB,Paid Search
22320,2023-11-14,US,SMB,Paid Search
22321,2023-11-30,US,Enterprise,Direct
22322,2023-12-30,DE,Mid-Market,Direct
22323,2023-11-13,AU,SMB,Paid Search
22324,2023-12-10,DE,SMB,Organic
22325,2023-12-06,US,Mid-Market,Direct
22326,2023-12-05,UK,SMB,Paid Search
22327,2023-12-08,UK,Mid-Market,Social
22328,2023-12-02,US,Mid-Market,Paid Search
22329,2023-11-03,US,SMB,Direct
22330,2023-12-26,UK,Enterprise,Direct
22331,2023-12-21,US,SMB,Social
22332,2023-11-12,US,Enterprise,Paid Search
22333,2023-11-26,US,Mid-Market,Direct
22334,2023-12-18,DE,Mid-Market,Referral
22335,2023-12-30,DE,SMB,Direct
22336,2023-12-29,DE,Mid-Market,Social
22337,2023-12-25,US,SMB,Social
22338,2023-11-11,US,SMB,Social
22339,2023-12-26,US,SMB,Organic
22340,2023-12-24,US,SMB,Social
22341,2023-11-24,US,SMB,Direct
22342,2023-11-25,US,SMB,Paid Search
22343,2023-11-29,IN,SMB,Direct
22344,2023-12-11,DE,SMB,Paid Search
22345,2023-11-17,US,SMB,Social
22346,2023-11-03,US,SMB,Direct
22347,2023-11-10,US,SMB,Paid Search
22348,2023-11-28,US,Mid-Market,Referral
22349,2023-11-18,US,SMB,Organic
22350,2023-12-17,US,Mid-Market,Referral
22351,2023-11-08,DE,SMB,Direct
22352,2023-12-27,IN,SMB,Organic
22353,2023-12-25,UK,SMB,Referral
22354,2023-12-26,US,SMB,Social
22355,2023-12-16,DE,SMB,Social
22356,2023-11-08,UK,SMB,Paid Search
22357,2023-11-28,AU,Mid-Market,Referral
22358,2023-11-09,US,SMB,Direct
22359,2023-12-31,IN,SMB,Organic
22360,2023-11-21,US,SMB,Social
22361,2023-12-07,IN,Mid-Market,Referral
22362,2023-12-18,US,SMB,Paid Search
22363,2023-12-27,US,SMB,Direct
22364,2023-12-17,AU,SMB,Paid Search
22365,2023-12-12,IN,SMB,Social
22366,2023-11-29,AU,SMB,Social
22367,2023-12-08,UK,Mid-Market,Organic
22368,2023-11-07,DE,SMB,Paid Search
22369,2023-12-25,UK,SMB,Referral
22370,2023-12-04,UK,SMB,Referral
22371,2023-11-04,DE,Mid-Market,Organic
22372,2023-12-27,US,SMB,Direct
22373,2023-12-01,US,Mid-Market,Direct
22374,2023-12-24,US,Mid-Market,Social
22375,2023-12-23,US,SMB,Paid Search
22376,2023-12-20,UK,Mid-Market,Paid Search
22377,2023-11-05,IN,Enterprise,Referral
22378,2023-11-16,US,SMB,Organic
22379,2023-12-24,DE,Mid-Market,Social
22380,2023-12-25,US,SMB,Direct
22381,2023-11-29,UK,Mid-Market,Organic
22382,2023-11-28,DE,Mid-Market,Organic
22383,2023-11-12,DE,Mid-Market,Social
22384,2023-12-30,US,SMB,Social
22385,2023-11-14,IN,Enterprise,Paid Search
22386,2023-11-13,DE,SMB,Paid Search
22387,2023-12-11,AU,SMB,Paid Search
22388,2023-11-16,DE,Mid-Market,Paid Search
22389,2023-12-28,IN,Enterprise,Social
22390,2023-11-02,IN,Enterprise,Organic
22391,2023-11-02,US,SMB,Social
22392,2023-12-02,DE,SMB,Organic
22393,2023-12-01,US,SMB,Paid Search
22394,2023-11-11,IN,Mid-Market,Social
22395,2023-12-01,UK,Mid-Market,Referral
22396,2023-11-26,DE,SMB,Social
22397,2023-12-25,US,SMB,Organic
22398,2023-11-02,DE,Mid-Market,Referral
22399,2023-12-30,US,Mid-Market,Referral
22400,2023-12-09,IN,Mid-Market,Direct
22401,2023-11-11,US,SMB,Organic
22402,2023-11-04,US,Mid-Market,Social
22403,2023-12-04,US,SMB,Paid Search
22404,2023-11-16,US,Enterprise,Organic
22405,2023-11-20,US,Enterprise,Organic
22406,2023-11-16,US,Enterprise,Organic
22407,2023-12-11,US,SMB,Paid Search
22408,2023-12-05,IN,Mid-Market,Social
22409,2023-11-06,US,SMB,Referral
22410,2023-12-03,IN,SMB,Direct
22411,2023-12-19,US,Mid-Market,Direct
22412,2023-11-06,IN,SMB,Social
22413,2023-12-25,DE,SMB,Paid Search
22414,2023-12-06,IN,Mid-Market,Social
22415,2023-12-29,UK,SMB,Direct
22416,2023-11-10,IN,SMB,Referral
22417,2023-12-31,US,Mid-Market,Organic
22418,2023-12-10,DE,SMB,Direct
22419,2023-12-06,DE,Mid-Market,Paid Search
22420,2023-12-02,AU,SMB,Direct
22421,2023-11-03,US,Mid-Market,Direct
22422,2023-12-28,US,Mid-Market,Paid Search
22423,2023-12-10,UK,SMB,Direct
22424,2023-11-07,AU,SMB,Direct
22425,2023-11-03,US,Mid-Market,Referral
22426,2023-11-05,US,SMB,Referral
22427,2023-12-08,US,SMB,Organic
22428,2023-12-08,US,SMB,Direct
22429,2023-12-01,US,Mid-Market,Paid Search
22430,2023-11-20,IN,Mid-Market,Social
22431,2023-12-03,US,SMB,Direct
22432,2023-12-02,UK,SMB,Referral
22433,2023-11-03,US,Enterprise,Referral
22434,2023-11-18,IN,SMB,Referral
22435,2023-11-05,IN,SMB,Organic
22436,2023-12-26,IN,Enterprise,Organic
22437,2023-12-15,IN,Mid-Market,Organic
22438,2023-12-31,AU,SMB,Organic
22439,2023-11-20,UK,Mid-Market,Referral
22440,2023-12-24,IN,Mid-Market,Referral
22441,2023-12-08,US,SMB,Referral
22442,2023-11-29,UK,SMB,Referral
22443,2023-11-15,US,SMB,Referral
22444,2023-12-16,US,SMB,Social
22445,2023-12-26,UK,Mid-Market,Direct
22446,2023-11-16,AU,SMB,Paid Search
22447,2023-11-12,US,Mid-Market,Paid Search
22448,2023-12-13,DE,SMB,Paid Search
22449,2023-12-30,IN,Enterprise,Paid Search
22450,2023-12-16,US,SMB,Direct
22451,2023-11-19,US,SMB,Referral
22452,2023-11-27,DE,Mid-Market,Social
22453,2023-11-25,US,Mid-Market,Paid Search
22454,2023-12-23,DE,SMB,Paid Search
22455,2023-12-18,US,SMB,Social
22456,2023-12-07,US,SMB,Referral
22457,2023-11-18,DE,SMB,Organic
22458,2023-12-28,AU,SMB,Paid Search
22459,2023-12-11,US,Mid-Market,Paid Search
22460,2023-12-30,IN,SMB,Paid Search
22461,2023-12-06,UK,SMB,Paid Search
22462,2023-12-21,IN,SMB,Social
22463,2023-12-20,US,SMB,Direct
22464,2023-11-22,AU,SMB,Direct
22465,2023-12-29,US,Mid-Market,Social
22466,2023-11-03,AU,SMB,Referral
22467,2023-12-18,IN,SMB,Paid Search
22468,2023-12-29,IN,SMB,Paid Search
22469,2023-11-22,IN,SMB,Direct
22470,2023-12-10,IN,SMB,Paid Search
22471,2023-12-05,IN,Mid-Market,Direct
22472,2023-12-17,IN,SMB,Referral
22473,2023-12-23,UK,SMB,Direct
22474,2023-12-08,AU,Mid-Market,Paid Search
22475,2023-12-20,US,SMB,Paid Search
22476,2023-11-20,IN,Enterprise,Direct
22477,2023-11-15,IN,Mid-Market,Direct
22478,2023-11-27,IN,Mid-Market,Direct
22479,2023-12-12,IN,SMB,Organic
22480,2023-11-13,US,SMB,Direct
22481,2023-12-12,IN,Mid-Market,Social
22482,2023-11-25,US,Mid-Market,Social
22483,2023-12-19,UK,SMB,Paid Search
22484,2023-11-04,IN,Enterprise,Direct
22485,2023-12-12,IN,Enterprise,Organic
22486,2023-12-10,IN,SMB,Referral
22487,2023-12-28,DE,SMB,Paid Search
22488,2023-12-14,US,SMB,Referral
22489,2023-12-19,UK,SMB,Organic
22490,2023-12-26,UK,Mid-Market,Social
22491,2023-12-12,US,Mid-Market,Paid Search
22492,2023-11-19,UK,SMB,Referral
22493,2023-12-24,IN,SMB,Social
22494,2023-12-16,UK,Enterprise,Paid Search
22495,2023-11-27,IN,Mid-Market,Referral
22496,2023-12-14,UK,Mid-Market,Referral
22497,2023-12-24,DE,SMB,Paid Search
22498,2023-12-30,US,SMB,Organic
22499,2023-12-29,AU,Enterprise,Direct
22500,2023-11-21,UK,Mid-Market,Organic
22501,2023-11-27,IN,Mid-Market,Paid Search
22502,2023-11-08,DE,Mid-Market,Paid Search
22503,2023-11-16,IN,SMB,Organic
22504,2023-12-24,US,Enterprise,Organic
22505,2023-11-23,AU,SMB,Organic
22506,2023-12-09,IN,Mid-Market,Social
22507,2023-12-11,IN,SMB,Paid Search
22508,2023-12-18,UK,Mid-Market,Organic
22509,2023-11-12,IN,SMB,Referral
22510,2023-11-20,DE,Enterprise,Social
22511,2023-11-28,UK,SMB,Social
22512,2023-11-23,IN,Mid-Market,Direct
22513,2023-12-30,DE,SMB,Referral
22514,2023-12-22,US,SMB,Paid Search
22515,2023-11-30,US,SMB,Social
22516,2023-12-24,DE,SMB,Social
22517,2023-11-22,AU,Mid-Market,Organic
22518,2023-12-19,AU,SMB,Paid Search
22519,2023-11-15,IN,SMB,Referral
22520,2023-12-18,US,SMB,Referral
22521,2023-11-29,UK,SMB,Referral
22522,2023-11-08,UK,SMB,Referral
22523,2023-11-18,UK,SMB,Direct
22524,2023-11-26,US,Enterprise,Direct
22525,2023-12-16,US,SMB,Organic
22526,2023-11-06,US,SMB,Referral
22527,2023-12-11,DE,Mid-Market,Organic
22528,2023-12-14,UK,SMB,Direct
22529,2023-12-11,US,SMB,Referral
22530,2023-12-17,UK,SMB,Referral
22531,2023-11-12,US,SMB,Direct
22532,2023-12-07,IN,SMB,Social
22533,2023-12-28,US,Mid-Market,Direct
22534,2023-12-08,US,Enterprise,Organic
22535,2023-12-08,DE,SMB,Paid Search
22536,2023-12-16,US,Mid-Market,Referral
22537,2023-11-21,DE,Mid-Market,Social
22538,2023-12-14,US,Mid-Market,Paid Search
22539,2023-12-26,US,Mid-Market,Organic
22540,2023-11-02,US,SMB,Paid Search
22541,2023-12-24,US,Mid-Market,Direct
22542,2023-11-15,US,SMB,Referral
22543,2023-11-29,UK,Mid-Market,Organic
22544,2023-12-23,UK,Enterprise,Social
22545,2023-12-21,DE,SMB,Organic
22546,2023-12-25,US,SMB,Referral
22547,2023-12-28,UK,SMB,Social
22548,2023-11-28,AU,Mid-Market,Social
22549,2023-12-11,US,SMB,Social
22550,2023-11-25,US,SMB,Paid Search
22551,2023-11-23,IN,Mid-Market,Social
22552,2023-11-27,UK,Mid-Market,Direct
22553,2023-12-16,IN,SMB,Referral
22554,2023-12-02,UK,Mid-Market,Referral
22555,2023-12-20,US,SMB,Direct
22556,2023-12-16,US,Enterprise,Paid Search
22557,2023-11-03,DE,SMB,Social
22558,2023-12-09,UK,SMB,Referral
22559,2023-11-28,UK,SMB,Referral
22560,2023-11-29,AU,Mid-Market,Referral
22561,2023-12-21,UK,SMB,Social
22562,2023-12-04,DE,Mid-Market,Organic
22563,2023-12-25,IN,SMB,Paid Search
22564,2023-12-14,US,SMB,Direct
22565,2023-12-05,DE,SMB,Paid Search
22566,2023-12-17,AU,SMB,Direct
22567,2023-11-04,IN,SMB,Direct
22568,2023-11-03,US,SMB,Direct
22569,2023-11-07,US,Mid-Market,Social
22570,2023-11-28,US,SMB,Organic
22571,2023-11-16,DE,SMB,Organic
22572,2023-12-31,US,SMB,Organic
22573,2023-12-04,US,SMB,Direct
22574,2023-12-11,UK,SMB,Organic
22575,2023-11-18,UK,Mid-Market,Direct
22576,2023-11-21,DE,SMB,Social
22577,2023-11-22,IN,Enterprise,Paid Search
22578,2023-12-13,US,Enterprise,Organic
22579,2023-11-30,US,SMB,Paid Search
22580,2023-12-03,IN,SMB,Organic
22581,2023-12-07,IN,SMB,Direct
22582,2023-12-18,IN,SMB,Direct
22583,2023-11-07,US,Mid-Market,Organic
22584,2023-12-18,US,SMB,Referral
22585,2023-12-05,UK,SMB,Social
22586,2023-12-12,IN,SMB,Direct
22587,2023-11-21,US,SMB,Direct
22588,2023-11-26,AU,Mid-Market,Paid Search
22589,2023-11-15,US,SMB,Direct
22590,2023-12-30,US,Mid-Market,Direct
22591,2023-12-01,US,SMB,Paid Search
22592,2023-12-31,US,Mid-Market,Paid Search
22593,2023-12-01,IN,SMB,Social
22594,2023-11-15,UK,SMB,Direct
22595,2023-12-02,US,Mid-Market,Organic
22596,2023-11-04,US,SMB,Organic
22597,2023-12-26,UK,SMB,Direct
22598,2023-12-21,US,Mid-Market,Social
22599,2023-12-15,US,SMB,Organic
22600,2023-12-08,US,SMB,Referral
22601,2023-12-06,US,SMB,Referral
22602,2023-12-31,AU,Mid-Market,Social
22603,2023-11-18,UK,SMB,Referral
22604,2023-12-18,IN,SMB,Social
22605,2023-12-06,IN,Mid-Market,Referral
22606,2023-12-30,IN,SMB,Direct
22607,2023-12-21,US,SMB,Organic
22608,2023-12-31,UK,SMB,Direct
22609,2023-12-07,US,Mid-Market,Organic
22610,2023-11-14,UK,SMB,Organic
22611,2023-12-02,US,Mid-Market,Referral
22612,2023-12-14,US,SMB,Paid Search
22613,2023-12-18,DE,SMB,Social
22614,2023-11-02,US,SMB,Direct
22615,2023-12-02,IN,SMB,Referral
22616,2023-11-16,US,Mid-Market,Social
22617,2023-12-24,DE,SMB,Referral
22618,2023-11-11,IN,Mid-Market,Organic
22619,2023-12-11,US,Mid-Market,Organic
22620,2023-11-17,AU,Mid-Market,Paid Search
22621,2023-11-23,US,SMB,Direct
22622,2023-12-28,AU,SMB,Organic
22623,2023-11-16,US,SMB,Paid Search
22624,2023-11-07,IN,SMB,Paid Search
22625,2023-11-06,US,SMB,Referral
22626,2023-12-02,UK,SMB,Social
22627,2023-12-10,UK,SMB,Referral
22628,2023-11-21,UK,Mid-Market,Direct
22629,2023-12-13,US,SMB,Social
22630,2023-11-05,IN,SMB,Referral
22631,2023-12-23,IN,Enterprise,Direct
22632,2023-12-20,US,Mid-Market,Referral
22633,2023-12-31,UK,SMB,Organic
22634,2023-12-28,UK,SMB,Paid Search
22635,2023-11-23,DE,Mid-Market,Direct
22636,2023-11-25,US,SMB,Organic
22637,2023-12-16,IN,Mid-Market,Organic
22638,2023-11-10,IN,SMB,Organic
22639,2023-11-20,DE,SMB,Referral
22640,2023-11-09,IN,Mid-Market,Paid Search
22641,2023-11-29,AU,SMB,Organic
22642,2023-12-05,AU,Mid-Market,Organic
22643,2023-11-14,DE,SMB,Paid Search
22644,2023-11-03,UK,Mid-Market,Referral
22645,2023-12-15,UK,SMB,Referral
22646,2023-11-03,UK,Mid-Market,Social
22647,2023-12-30,UK,SMB,Social
22648,2023-11-15,IN,SMB,Social
22649,2023-12-11,AU,SMB,Direct
22650,2023-11-28,US,Mid-Market,Organic
22651,2023-11-05,US,SMB,Organic
22652,2023-11-30,US,SMB,Direct
22653,2023-12-03,IN,SMB,Organic
22654,2023-12-23,UK,SMB,Direct
22655,2023-12-15,UK,Mid-Market,Social
22656,2023-11-06,UK,SMB,Referral
22657,2023-11-14,IN,SMB,Paid Search
22658,2023-11-20,UK,SMB,Organic
22659,2023-11-08,DE,SMB,Social
22660,2023-11-29,US,SMB,Paid Search
22661,2023-12-31,DE,SMB,Referral
22662,2023-12-02,US,SMB,Referral
22663,2023-12-16,IN,SMB,Direct
22664,2023-12-12,IN,Mid-Market,Direct
22665,2023-12-22,US,Enterprise,Organic
22666,2023-11-14,US,Mid-Market,Referral
22667,2023-12-17,US,SMB,Referral
22668,2023-12-24,US,SMB,Organic
22669,2023-11-12,IN,SMB,Paid Search
22670,2023-11-22,AU,SMB,Social
22671,2023-12-30,DE,SMB,Social
22672,2023-12-18,US,SMB,Social
22673,2023-11-18,DE,SMB,Organic
22674,2023-12-05,IN,SMB,Paid Search
22675,2023-11-26,AU,Mid-Market,Organic
22676,2023-12-01,US,Mid-Market,Paid Search
22677,2023-11-23,UK,Mid-Market,Direct
22678,2023-11-18,UK,SMB,Direct
22679,2023-12-12,UK,SMB,Direct
22680,2023-12-18,UK,Enterprise,Social
22681,2023-12-24,UK,Enterprise,Social
22682,2023-11-11,US,SMB,Paid Search
22683,2023-12-21,US,Enterprise,Social
22684,2023-11-17,UK,SMB,Paid Search
22685,2023-11-27,IN,SMB,Social
22686,2023-12-26,US,Mid-Market,Referral
22687,2023-11-29,IN,SMB,Referral
22688,2023-11-13,US,Mid-Market,Social
22689,2023-11-11,US,SMB,Referral
22690,2023-11-30,AU,SMB,Referral
22691,2023-12-17,DE,Mid-Market,Organic
22692,2023-12-31,IN,Mid-Market,Organic
22693,2023-12-19,DE,SMB,Paid Search
22694,2023-12-24,US,SMB,Referral
22695,2023-12-16,DE,Mid-Market,Social
22696,2023-12-25,UK,Mid-Market,Paid Search
22697,2023-11-06,IN,SMB,Referral
22698,2023-12-27,DE,Mid-Market,Referral
22699,2023-11-25,IN,Mid-Market,Organic
22700,2023-12-27,IN,SMB,Direct
22701,2023-11-06,IN,SMB,Paid Search
22702,2023-12-14,UK,SMB,Social
22703,2023-12-16,US,SMB,Direct
22704,2023-12-31,IN,SMB,Referral
22705,2023-12-18,US,Mid-Market,Social
22706,2023-11-24,US,SMB,Organic
22707,2023-12-05,US,Mid-Market,Direct
22708,2023-11-23,US,SMB,Social
22709,2023-11-13,DE,SMB,Referral
22710,2023-11-16,AU,SMB,Paid Search
22711,2023-11-15,US,Mid-Market,Paid Search
22712,2023-12-04,IN,Mid-Market,Direct
22713,2023-12-26,US,SMB,Paid Search
22714,2023-12-26,DE,SMB,Social
22715,2023-11-05,IN,SMB,Referral
22716,2023-11-06,IN,Mid-Market,Direct
22717,2023-11-16,US,SMB,Social
22718,2023-11-17,US,Mid-Market,Paid Search
22719,2023-11-07,AU,Mid-Market,Paid Search
22720,2023-11-25,US,SMB,Paid Search
22721,2023-12-07,US,SMB,Paid Search
22722,2023-12-06,UK,Mid-Market,Paid Search
22723,2023-12-04,IN,Mid-Market,Direct
22724,2023-11-22,DE,SMB,Direct
22725,2023-12-14,DE,SMB,Social
22726,2023-12-21,DE,SMB,Paid Search
22727,2023-11-22,IN,SMB,Referral
22728,2023-11-07,US,SMB,Social
22729,2023-11-19,US,SMB,Direct
22730,2023-11-10,US,SMB,Direct
22731,2023-11-30,US,Mid-Market,Referral
22732,2023-11-11,US,Mid-Market,Direct
22733,2023-11-29,IN,Mid-Market,Direct
22734,2023-11-15,IN,Mid-Market,Organic
22735,2023-12-16,IN,Mid-Market,Paid Search
22736,2023-11-03,US,Enterprise,Paid Search
22737,2023-12-05,DE,SMB,Referral
22738,2023-11-12,UK,Mid-Market,Referral
22739,2023-11-02,IN,SMB,Social
22740,2023-12-24,AU,Enterprise,Referral
22741,2023-12-12,IN,Mid-Market,Organic
22742,2023-11-07,UK,SMB,Paid Search
22743,2023-12-11,UK,Mid-Market,Referral
22744,2023-12-08,IN,SMB,Direct
22745,2023-11-30,US,Mid-Market,Paid Search
22746,2023-11-27,US,SMB,Referral
22747,2023-12-25,US,SMB,Referral
22748,2023-11-16,IN,SMB,Social
22749,2023-11-25,US,SMB,Social
22750,2023-11-21,US,Mid-Market,Referral
22751,2023-12-18,US,SMB,Organic
22752,2023-12-26,UK,SMB,Paid Search
22753,2023-12-22,UK,SMB,Paid Search
22754,2023-12-19,IN,SMB,Social
22755,2023-12-31,DE,Enterprise,Organic
22756,2023-12-13,AU,Enterprise,Organic
22757,2023-12-17,US,SMB,Organic
22758,2023-12-30,UK,Mid-Market,Paid Search
22759,2023-11-02,UK,SMB,Social
22760,2023-12-10,US,SMB,Paid Search
22761,2023-12-16,US,SMB,Paid Search
22762,2023-12-27,US,SMB,Referral
22763,2023-12-25,IN,SMB,Organic
22764,2023-12-22,US,SMB,Referral
22765,2023-12-28,US,SMB,Social
22766,2023-12-04,DE,Mid-Market,Paid Search
22767,2023-11-02,DE,SMB,Social
22768,2023-11-02,US,SMB,Referral
22769,2023-12-04,AU,SMB,Paid Search
22770,2023-11-28,US,SMB,Referral
22771,2023-11-29,US,SMB,Direct
22772,2023-11-26,US,Mid-Market,Paid Search
22773,2023-12-27,US,SMB,Direct
22774,2023-11-23,US,SMB,Referral
22775,2023-12-23,DE,SMB,Social
22776,2023-12-26,IN,Mid-Market,Referral
22777,2023-12-01,UK,SMB,Social
22778,2023-11-28,US,SMB,Paid Search
22779,2023-12-17,AU,SMB,Paid Search
22780,2023-12-14,US,SMB,Referral
22781,2023-11-21,UK,Enterprise,Paid Search
22782,2023-11-08,US,SMB,Social
22783,2023-11-17,US,Mid-Market,Referral
22784,2023-11-09,UK,Mid-Market,Direct
22785,2023-11-19,UK,SMB,Social
22786,2023-11-17,UK,SMB,Referral
22787,2023-12-10,AU,SMB,Direct
22788,2023-12-29,US,Enterprise,Organic
22789,2023-12-13,IN,SMB,Paid Search
22790,2023-12-27,US,Enterprise,Paid Search
22791,2023-12-19,UK,SMB,Direct
22792,2023-12-15,US,Mid-Market,Organic
22793,2023-11-26,AU,SMB,Paid Search
22794,2023-11-21,IN,SMB,Paid Search
22795,2023-12-22,UK,Enterprise,Social
22796,2023-12-26,AU,SMB,Referral
22797,2023-11-29,IN,SMB,Paid Search
22798,2023-11-02,AU,SMB,Referral
22799,2023-12-19,IN,SMB,Organic
22800,2023-11-19,US,SMB,Social
22801,2023-11-02,DE,SMB,Organic
22802,2023-12-20,AU,SMB,Referral
22803,2023-12-03,US,SMB,Referral
22804,2023-12-13,IN,SMB,Social
22805,2023-12-26,US,SMB,Referral
22806,2023-12-04,UK,SMB,Social
22807,2023-12-02,US,SMB,Organic
22808,2023-11-19,US,SMB,Organic
22809,2023-11-20,IN,SMB,Direct
22810,2023-12-19,US,Enterprise,Organic
22811,2023-11-28,US,SMB,Direct
22812,2023-11-11,DE,SMB,Paid Search
22813,2023-11-07,AU,Mid-Market,Social
22814,2023-11-30,US,Enterprise,Referral
22815,2023-11-29,US,SMB,Social
22816,2023-12-11,US,SMB,Direct
22817,2023-11-30,US,SMB,Social
22818,2023-11-10,DE,SMB,Social
22819,2023-12-02,AU,Mid-Market,Organic
22820,2023-12-26,UK,SMB,Paid Search
22821,2023-11-11,US,Mid-Market,Direct
22822,2023-12-13,IN,Mid-Market,Paid Search
22823,2023-12-07,US,SMB,Referral
22824,2023-12-16,US,SMB,Paid Search
22825,2023-11-11,DE,Mid-Market,Organic
22826,2023-12-28,US,SMB,Direct
22827,2023-12-09,US,SMB,Paid Search
22828,2023-12-22,US,Mid-Market,Referral
22829,2023-11-16,AU,Enterprise,Paid Search
22830,2023-12-16,US,Mid-Market,Organic
22831,2023-12-18,UK,SMB,Direct
22832,2023-11-25,US,SMB,Organic
22833,2023-11-25,US,SMB,Direct
22834,2023-12-11,UK,Enterprise,Direct
22835,2023-11-07,IN,SMB,Social
22836,2023-12-16,US,SMB,Organic
22837,2023-11-04,IN,SMB,Organic
22838,2023-11-13,US,SMB,Paid Search
22839,2023-12-11,US,Enterprise,Social
22840,2023-11-07,US,SMB,Organic
22841,2023-12-30,UK,SMB,Referral
22842,2023-12-24,IN,SMB,Direct
22843,2023-12-09,US,Mid-Market,Direct
22844,2023-12-21,DE,SMB,Referral
22845,2023-12-25,IN,SMB,Organic
22846,2023-11-17,US,SMB,Paid Search
22847,2023-12-22,US,SMB,Paid Search
22848,2023-11-13,US,SMB,Social
